run_id,seed,qubit_address,fidelity_gray_vs_classic,optimization_level
20,19,5,0.9999999999999147,1
20,19,6,0.9999999999997229,1
20,19,7,0.9999999999994758,1
20,19,8,0.999999999998948,1
20,19,9,0.9999999999974885,1
20,19,10,0.9999999999942355,1
20,19,2,0.9999999999999971,2
20,19,3,1.0000000000000009,2
20,19,4,0.9999999999999869,2
20,19,5,0.9999999999999303,2
20,19,6,0.9999999999997291,2
20,19,7,0.999999999999553,2
20,19,8,0.9999999999993063,2
20,19,9,0.9999999999984412,2
20,19,10,0.99999999999643,2
20,19,2,1.0,3
20,19,3,0.9999999999999998,3
20,19,4,0.9999999999999916,3
20,19,5,0.999999999999923,3
20,19,6,0.9999999999997358,3
20,19,7,0.9999999999995699,3
20,19,8,0.9999999999993094,3
20,19,9,0.999999999998411,3
20,19,10,0.9999999999964295,3
21,20,2,0.9999999999999989,0
21,20,3,1.0000000000000018,0
21,20,4,0.9999999999999714,0
21,20,5,0.9999999999998908,0
21,20,6,0.9999999999996667,0
21,20,7,0.9999999999990938,0
21,20,8,0.9999999999978597,0
21,20,9,0.9999999999950209,0
21,20,10,0.9999999999887652,0
21,20,2,1.0000000000000018,1
21,20,3,0.9999999999999991,1
21,20,4,0.9999999999999858,1
21,20,5,0.999999999999923,1
21,20,6,0.9999999999997198,1
21,20,7,0.9999999999994862,1
21,20,8,0.9999999999989184,1
21,20,9,0.9999999999975273,1
21,20,10,0.9999999999942233,1
21,20,2,1.0000000000000004,2
21,20,3,0.9999999999999949,2
21,20,4,0.9999999999999922,2
21,20,5,0.9999999999999285,2
21,20,6,0.9999999999997269,2
21,20,7,0.9999999999995566,2
21,20,8,0.9999999999993223,2
21,20,9,0.9999999999983948,2
21,20,10,0.9999999999964158,2
21,20,2,0.9999999999999991,3
21,20,3,1.0000000000000058,3
21,20,4,0.9999999999999871,3
21,20,5,0.999999999999934,3
21,20,6,0.9999999999997375,3
21,20,7,0.9999999999995419,3
21,20,8,0.9999999999993272,3
21,20,9,0.9999999999984224,3
21,20,10,0.9999999999964495,3
22,21,2,1.0000000000000022,0
22,21,3,1.0000000000000027,0
22,21,4,0.9999999999999751,0
22,21,5,0.9999999999998961,0
22,21,6,0.9999999999996667,0
22,21,7,0.9999999999990972,0
22,21,8,0.99999999999784,0
22,21,9,0.9999999999950098,0
22,21,10,0.999999999988769,0
22,21,2,0.9999999999999996,1
22,21,3,1.0000000000000013,1
22,21,4,0.9999999999999893,1
22,21,5,0.9999999999999107,1
22,21,6,0.9999999999997211,1
22,21,7,0.9999999999994891,1
22,21,8,0.9999999999989266,1
22,21,9,0.9999999999975058,1
22,21,10,0.9999999999942357,1
22,21,2,1.0000000000000009,2
22,21,3,1.0000000000000044,2
22,21,4,0.999999999999992,2
22,21,5,0.9999999999999258,2
22,21,6,0.9999999999997384,2
22,21,7,0.9999999999995666,2
22,21,8,0.999999999999309,2
22,21,9,0.9999999999984417,2
22,21,10,0.9999999999963833,2
22,21,2,1.0000000000000013,3
22,21,3,0.9999999999999947,3
22,21,4,0.9999999999999929,3
22,21,5,0.9999999999999374,3
22,21,6,0.9999999999997524,3
22,21,7,0.999999999999559,3
22,21,8,0.999999999999305,3
22,21,9,0.9999999999984197,3
22,21,10,0.9999999999964069,3
23,22,2,0.9999999999999996,0
23,22,3,0.9999999999999973,0
23,22,4,0.9999999999999718,0
23,22,5,0.999999999999889,0
23,22,6,0.99999999999967,0
23,22,7,0.9999999999990892,0
23,22,8,0.9999999999978557,0
23,22,9,0.9999999999949987,0
23,22,10,0.9999999999887266,0
23,22,2,0.9999999999999982,1
23,22,3,1.0000000000000062,1
23,22,4,0.999999999999988,1
23,22,5,0.9999999999999218,1
23,22,6,0.999999999999726,1
23,22,7,0.999999999999478,1
23,22,8,0.9999999999989211,1
23,22,9,0.999999999997492,1
23,22,10,0.9999999999942091,1
23,22,2,0.9999999999999973,2
23,22,3,0.9999999999999913,2
23,22,4,0.9999999999999876,2
23,22,5,0.9999999999999327,2
23,22,6,0.9999999999997429,2
23,22,7,0.9999999999995668,2
23,22,8,0.999999999999309,2
23,22,9,0.9999999999984173,2
23,22,10,0.9999999999964282,2
23,22,2,0.9999999999999978,3
23,22,3,0.9999999999999982,3
23,22,4,0.9999999999999931,3
23,22,5,0.9999999999999254,3
23,22,6,0.9999999999997355,3
23,22,7,0.9999999999995528,3
23,22,8,0.9999999999993376,3
23,22,9,0.9999999999984532,3
23,22,10,0.9999999999964102,3
